species,landscape,rep,it,numocc
ca_species4,LMS10,1,487,32242
ca_species4,LMS10,1,488,32367
ca_species4,LMS10,1,489,32262
ca_species4,LMS10,1,490,32259
ca_species4,LMS10,1,491,32167
ca_species4,LMS10,1,492,32312
ca_species4,LMS10,1,493,32358
ca_species4,LMS10,1,494,32525
ca_species4,LMS10,1,495,32522
ca_species4,LMS10,1,496,32494
ca_species4,LMS10,1,497,32344
ca_species4,LMS10,1,498,32314
ca_species4,LMS10,1,499,32242
ca_species4,LMS10,1,500,32201
ca_species4,LMS10,2,1,83028
ca_species4,LMS10,2,2,61635
ca_species4,LMS10,2,3,51441
ca_species4,LMS10,2,4,45704
ca_species4,LMS10,2,5,42147
ca_species4,LMS10,2,6,39778
ca_species4,LMS10,2,7,38132
ca_species4,LMS10,2,8,36967
ca_species4,LMS10,2,9,36128
ca_species4,LMS10,2,10,35595
ca_species4,LMS10,2,11,35139
ca_species4,LMS10,2,12,34564
ca_species4,LMS10,2,13,34163
ca_species4,LMS10,2,14,34029
ca_species4,LMS10,2,15,33839
ca_species4,LMS10,2,16,33685
ca_species4,LMS10,2,17,33563
ca_species4,LMS10,2,18,33263
ca_species4,LMS10,2,19,33124
ca_species4,LMS10,2,20,33260
ca_species4,LMS10,2,21,33132
ca_species4,LMS10,2,22,32983
ca_species4,LMS10,2,23,33009
ca_species4,LMS10,2,24,32820
ca_species4,LMS10,2,25,32866
ca_species4,LMS10,2,26,32987
ca_species4,LMS10,2,27,32938
ca_species4,LMS10,2,28,32883
ca_species4,LMS10,2,29,32820
ca_species4,LMS10,2,30,32876
ca_species4,LMS10,2,31,32721
ca_species4,LMS10,2,32,32858
ca_species4,LMS10,2,33,32808
ca_species4,LMS10,2,34,32820
ca_species4,LMS10,2,35,32665
ca_species4,LMS10,2,36,32541
ca_species4,LMS10,2,37,32795
ca_species4,LMS10,2,38,32749
ca_species4,LMS10,2,39,32688
ca_species4,LMS10,2,40,32651
ca_species4,LMS10,2,41,32648
ca_species4,LMS10,2,42,32570
ca_species4,LMS10,2,43,32512
ca_species4,LMS10,2,44,32710
ca_species4,LMS10,2,45,32680
ca_species4,LMS10,2,46,32639
ca_species4,LMS10,2,47,32485
ca_species4,LMS10,2,48,32610
ca_species4,LMS10,2,49,32574
ca_species4,LMS10,2,50,32555
ca_species4,LMS10,2,51,32396
ca_species4,LMS10,2,52,32479
ca_species4,LMS10,2,53,32576
ca_species4,LMS10,2,54,32577
ca_species4,LMS10,2,55,32407
ca_species4,LMS10,2,56,32634
ca_species4,LMS10,2,57,32702
ca_species4,LMS10,2,58,32573
ca_species4,LMS10,2,59,32412
ca_species4,LMS10,2,60,32459
ca_species4,LMS10,2,61,32530
ca_species4,LMS10,2,62,32587
ca_species4,LMS10,2,63,32566
ca_species4,LMS10,2,64,32676
ca_species4,LMS10,2,65,32541
ca_species4,LMS10,2,66,32583
ca_species4,LMS10,2,67,32465
ca_species4,LMS10,2,68,32569
ca_species4,LMS10,2,69,32724
ca_species4,LMS10,2,70,32580
ca_species4,LMS10,2,71,32729
ca_species4,LMS10,2,72,32867
ca_species4,LMS10,2,73,32766
ca_species4,LMS10,2,74,32736
ca_species4,LMS10,2,75,32860
ca_species4,LMS10,2,76,32809
ca_species4,LMS10,2,77,32880
ca_species4,LMS10,2,78,32665
ca_species4,LMS10,2,79,32796
ca_species4,LMS10,2,80,32776
ca_species4,LMS10,2,81,32654
ca_species4,LMS10,2,82,32708
ca_species4,LMS10,2,83,32658
ca_species4,LMS10,2,84,32719
ca_species4,LMS10,2,85,32543
ca_species4,LMS10,2,86,32414
ca_species4,LMS10,2,87,32388
ca_species4,LMS10,2,88,32408
ca_species4,LMS10,2,89,32728
ca_species4,LMS10,2,90,32510
ca_species4,LMS10,2,91,32459
ca_species4,LMS10,2,92,32522
ca_species4,LMS10,2,93,32477
ca_species4,LMS10,2,94,32183
ca_species4,LMS10,2,95,32266
ca_species4,LMS10,2,96,32494
ca_species4,LMS10,2,97,32515
ca_species4,LMS10,2,98,32577
ca_species4,LMS10,2,99,32759
ca_species4,LMS10,2,100,32717
ca_species4,LMS10,2,101,32700
ca_species4,LMS10,2,102,32673
ca_species4,LMS10,2,103,32503
ca_species4,LMS10,2,104,32523
ca_species4,LMS10,2,105,32345
ca_species4,LMS10,2,106,32352
ca_species4,LMS10,2,107,32399
ca_species4,LMS10,2,108,32285
ca_species4,LMS10,2,109,32143
ca_species4,LMS10,2,110,32091
ca_species4,LMS10,2,111,32253
ca_species4,LMS10,2,112,32363
ca_species4,LMS10,2,113,32546
ca_species4,LMS10,2,114,32488
ca_species4,LMS10,2,115,32618
ca_species4,LMS10,2,116,32415
ca_species4,LMS10,2,117,32337
ca_species4,LMS10,2,118,32346
ca_species4,LMS10,2,119,32151
ca_species4,LMS10,2,120,32338
ca_species4,LMS10,2,121,32436
ca_species4,LMS10,2,122,32468
ca_species4,LMS10,2,123,32522
ca_species4,LMS10,2,124,32432
ca_species4,LMS10,2,125,32500
ca_species4,LMS10,2,126,32575
ca_species4,LMS10,2,127,32631
ca_species4,LMS10,2,128,32726
ca_species4,LMS10,2,129,32789
ca_species4,LMS10,2,130,32574
ca_species4,LMS10,2,131,32547
ca_species4,LMS10,2,132,32609
ca_species4,LMS10,2,133,32666
ca_species4,LMS10,2,134,32631
ca_species4,LMS10,2,135,32570
ca_species4,LMS10,2,136,32324
ca_species4,LMS10,2,137,32590
ca_species4,LMS10,2,138,32644
ca_species4,LMS10,2,139,32701
ca_species4,LMS10,2,140,32471
ca_species4,LMS10,2,141,32474
ca_species4,LMS10,2,142,32430
ca_species4,LMS10,2,143,32690
ca_species4,LMS10,2,144,32550
ca_species4,LMS10,2,145,32538
ca_species4,LMS10,2,146,32551
ca_species4,LMS10,2,147,32552
ca_species4,LMS10,2,148,32695
ca_species4,LMS10,2,149,32601
ca_species4,LMS10,2,150,32490
ca_species4,LMS10,2,151,32390
ca_species4,LMS10,2,152,32361
ca_species4,LMS10,2,153,32421
ca_species4,LMS10,2,154,32343
ca_species4,LMS10,2,155,32215
ca_species4,LMS10,2,156,32281
ca_species4,LMS10,2,157,32352
ca_species4,LMS10,2,158,32447
ca_species4,LMS10,2,159,32488
ca_species4,LMS10,2,160,32651
ca_species4,LMS10,2,161,32711
ca_species4,LMS10,2,162,32655
ca_species4,LMS10,2,163,32609
ca_species4,LMS10,2,164,32530
ca_species4,LMS10,2,165,32567
ca_species4,LMS10,2,166,32693
ca_species4,LMS10,2,167,32704
ca_species4,LMS10,2,168,32703
ca_species4,LMS10,2,169,32690
ca_species4,LMS10,2,170,32586
ca_species4,LMS10,2,171,32511
ca_species4,LMS10,2,172,32507
ca_species4,LMS10,2,173,32511
ca_species4,LMS10,2,174,32631
ca_species4,LMS10,2,175,32649
ca_species4,LMS10,2,176,32688
ca_species4,LMS10,2,177,32591
ca_species4,LMS10,2,178,32448
ca_species4,LMS10,2,179,32615
ca_species4,LMS10,2,180,32561
ca_species4,LMS10,2,181,32335
ca_species4,LMS10,2,182,32210
ca_species4,LMS10,2,183,32335
ca_species4,LMS10,2,184,32509
ca_species4,LMS10,2,185,32529
ca_species4,LMS10,2,186,32488
ca_species4,LMS10,2,187,32520
ca_species4,LMS10,2,188,32483
ca_species4,LMS10,2,189,32455
ca_species4,LMS10,2,190,32579
ca_species4,LMS10,2,191,32515
ca_species4,LMS10,2,192,32487
ca_species4,LMS10,2,193,32336
ca_species4,LMS10,2,194,32375
ca_species4,LMS10,2,195,32283
ca_species4,LMS10,2,196,32321
ca_species4,LMS10,2,197,32277
ca_species4,LMS10,2,198,32236
ca_species4,LMS10,2,199,32056
ca_species4,LMS10,2,200,32117
ca_species4,LMS10,2,201,32325
ca_species4,LMS10,2,202,32222
ca_species4,LMS10,2,203,32380
ca_species4,LMS10,2,204,32512
ca_species4,LMS10,2,205,32555
ca_species4,LMS10,2,206,32554
ca_species4,LMS10,2,207,32385
ca_species4,LMS10,2,208,32334
ca_species4,LMS10,2,209,32305
ca_species4,LMS10,2,210,32313
ca_species4,LMS10,2,211,32432
ca_species4,LMS10,2,212,32371
ca_species4,LMS10,2,213,32372
ca_species4,LMS10,2,214,32739
ca_species4,LMS10,2,215,32704
ca_species4,LMS10,2,216,32587
ca_species4,LMS10,2,217,32551
ca_species4,LMS10,2,218,32590
ca_species4,LMS10,2,219,32621
ca_species4,LMS10,2,220,32341
ca_species4,LMS10,2,221,32440
ca_species4,LMS10,2,222,32420
ca_species4,LMS10,2,223,32270
ca_species4,LMS10,2,224,32308
ca_species4,LMS10,2,225,32365
ca_species4,LMS10,2,226,32440
ca_species4,LMS10,2,227,32379
ca_species4,LMS10,2,228,32388
ca_species4,LMS10,2,229,32330
ca_species4,LMS10,2,230,32415
ca_species4,LMS10,2,231,32265
ca_species4,LMS10,2,232,32455
ca_species4,LMS10,2,233,32331
ca_species4,LMS10,2,234,32423
ca_species4,LMS10,2,235,32464
ca_species4,LMS10,2,236,32545
ca_species4,LMS10,2,237,32591
ca_species4,LMS10,2,238,32561
ca_species4,LMS10,2,239,32395
ca_species4,LMS10,2,240,32481
ca_species4,LMS10,2,241,32595
ca_species4,LMS10,2,242,32449
ca_species4,LMS10,2,243,32429
ca_species4,LMS10,2,244,32597
ca_species4,LMS10,2,245,32766
ca_species4,LMS10,2,246,32507
ca_species4,LMS10,2,247,32472
ca_species4,LMS10,2,248,32363
ca_species4,LMS10,2,249,32396
ca_species4,LMS10,2,250,32517
ca_species4,LMS10,2,251,32556
ca_species4,LMS10,2,252,32410
ca_species4,LMS10,2,253,32406
ca_species4,LMS10,2,254,32393
ca_species4,LMS10,2,255,32325
ca_species4,LMS10,2,256,32343
ca_species4,LMS10,2,257,32552
ca_species4,LMS10,2,258,32489
ca_species4,LMS10,2,259,32725
ca_species4,LMS10,2,260,32749
ca_species4,LMS10,2,261,32725
ca_species4,LMS10,2,262,32576
ca_species4,LMS10,2,263,32568
ca_species4,LMS10,2,264,32416
ca_species4,LMS10,2,265,32515
ca_species4,LMS10,2,266,32594
ca_species4,LMS10,2,267,32485
ca_species4,LMS10,2,268,32498
ca_species4,LMS10,2,269,32309
ca_species4,LMS10,2,270,32234
ca_species4,LMS10,2,271,32355
ca_species4,LMS10,2,272,32317
ca_species4,LMS10,2,273,32502
ca_species4,LMS10,2,274,32544
ca_species4,LMS10,2,275,32691
ca_species4,LMS10,2,276,32715
ca_species4,LMS10,2,277,32669
ca_species4,LMS10,2,278,32426
ca_species4,LMS10,2,279,32520
ca_species4,LMS10,2,280,32593
ca_species4,LMS10,2,281,32530
ca_species4,LMS10,2,282,32580
ca_species4,LMS10,2,283,32570
ca_species4,LMS10,2,284,32494
ca_species4,LMS10,2,285,32385
ca_species4,LMS10,2,286,32369
ca_species4,LMS10,2,287,32528
ca_species4,LMS10,2,288,32739
ca_species4,LMS10,2,289,32540
ca_species4,LMS10,2,290,32367
ca_species4,LMS10,2,291,32443
ca_species4,LMS10,2,292,32409
ca_species4,LMS10,2,293,32410
ca_species4,LMS10,2,294,32364
ca_species4,LMS10,2,295,32382
ca_species4,LMS10,2,296,32647
ca_species4,LMS10,2,297,32656
ca_species4,LMS10,2,298,32654
ca_species4,LMS10,2,299,32849
ca_species4,LMS10,2,300,32752
ca_species4,LMS10,2,301,32576
ca_species4,LMS10,2,302,32389
ca_species4,LMS10,2,303,32361
ca_species4,LMS10,2,304,32544
ca_species4,LMS10,2,305,32415
ca_species4,LMS10,2,306,32714
ca_species4,LMS10,2,307,32509
ca_species4,LMS10,2,308,32621
ca_species4,LMS10,2,309,32499
ca_species4,LMS10,2,310,32542
ca_species4,LMS10,2,311,32628
ca_species4,LMS10,2,312,32575
ca_species4,LMS10,2,313,32394
ca_species4,LMS10,2,314,32440
ca_species4,LMS10,2,315,32284
ca_species4,LMS10,2,316,32358
ca_species4,LMS10,2,317,32558
ca_species4,LMS10,2,318,32432
ca_species4,LMS10,2,319,32361
ca_species4,LMS10,2,320,32293
ca_species4,LMS10,2,321,32319
ca_species4,LMS10,2,322,32240
ca_species4,LMS10,2,323,32228
ca_species4,LMS10,2,324,32391
ca_species4,LMS10,2,325,32365
ca_species4,LMS10,2,326,32198
ca_species4,LMS10,2,327,32233
ca_species4,LMS10,2,328,32390
ca_species4,LMS10,2,329,32559
ca_species4,LMS10,2,330,32495
ca_species4,LMS10,2,331,32451
ca_species4,LMS10,2,332,32565
ca_species4,LMS10,2,333,32638
ca_species4,LMS10,2,334,32580
ca_species4,LMS10,2,335,32345
ca_species4,LMS10,2,336,32407
ca_species4,LMS10,2,337,32430
ca_species4,LMS10,2,338,32454
ca_species4,LMS10,2,339,32442
ca_species4,LMS10,2,340,32536
ca_species4,LMS10,2,341,32516
ca_species4,LMS10,2,342,32448
ca_species4,LMS10,2,343,32520
ca_species4,LMS10,2,344,32429
ca_species4,LMS10,2,345,32444
ca_species4,LMS10,2,346,32549
ca_species4,LMS10,2,347,32671
ca_species4,LMS10,2,348,32717
ca_species4,LMS10,2,349,32699
ca_species4,LMS10,2,350,32786
ca_species4,LMS10,2,351,32862
ca_species4,LMS10,2,352,32708
ca_species4,LMS10,2,353,32496
ca_species4,LMS10,2,354,32561
ca_species4,LMS10,2,355,32526
ca_species4,LMS10,2,356,32370
ca_species4,LMS10,2,357,32382
ca_species4,LMS10,2,358,32401
ca_species4,LMS10,2,359,32506
ca_species4,LMS10,2,360,32546
ca_species4,LMS10,2,361,32367
ca_species4,LMS10,2,362,32452
ca_species4,LMS10,2,363,32422
ca_species4,LMS10,2,364,32397
ca_species4,LMS10,2,365,32455
ca_species4,LMS10,2,366,32477
ca_species4,LMS10,2,367,32564
ca_species4,LMS10,2,368,32690
ca_species4,LMS10,2,369,32554
ca_species4,LMS10,2,370,32460
ca_species4,LMS10,2,371,32432
ca_species4,LMS10,2,372,32395
ca_species4,LMS10,2,373,32291
ca_species4,LMS10,2,374,32153
ca_species4,LMS10,2,375,32233
ca_species4,LMS10,2,376,32300
ca_species4,LMS10,2,377,32433
ca_species4,LMS10,2,378,32554
ca_species4,LMS10,2,379,32460
ca_species4,LMS10,2,380,32428
ca_species4,LMS10,2,381,32244
ca_species4,LMS10,2,382,32302
ca_species4,LMS10,2,383,32479
ca_species4,LMS10,2,384,32424
ca_species4,LMS10,2,385,32546
ca_species4,LMS10,2,386,32445
ca_species4,LMS10,2,387,32262
ca_species4,LMS10,2,388,32054
ca_species4,LMS10,2,389,32069
ca_species4,LMS10,2,390,32210
ca_species4,LMS10,2,391,32212
ca_species4,LMS10,2,392,32174
ca_species4,LMS10,2,393,32232
ca_species4,LMS10,2,394,32378
ca_species4,LMS10,2,395,32290
ca_species4,LMS10,2,396,32220
ca_species4,LMS10,2,397,32261
ca_species4,LMS10,2,398,32345
ca_species4,LMS10,2,399,32433
ca_species4,LMS10,2,400,32354
ca_species4,LMS10,2,401,32456
ca_species4,LMS10,2,402,32389
ca_species4,LMS10,2,403,32346
ca_species4,LMS10,2,404,32446
ca_species4,LMS10,2,405,32537
ca_species4,LMS10,2,406,32309
ca_species4,LMS10,2,407,32321
ca_species4,LMS10,2,408,32362
ca_species4,LMS10,2,409,32317
ca_species4,LMS10,2,410,32236
ca_species4,LMS10,2,411,32237
ca_species4,LMS10,2,412,32130
ca_species4,LMS10,2,413,32383
ca_species4,LMS10,2,414,32465
ca_species4,LMS10,2,415,32511
ca_species4,LMS10,2,416,32453
ca_species4,LMS10,2,417,32525
ca_species4,LMS10,2,418,32657
ca_species4,LMS10,2,419,32538
ca_species4,LMS10,2,420,32384
ca_species4,LMS10,2,421,32264
ca_species4,LMS10,2,422,32213
ca_species4,LMS10,2,423,32303
ca_species4,LMS10,2,424,32355
ca_species4,LMS10,2,425,32374
ca_species4,LMS10,2,426,32417
ca_species4,LMS10,2,427,32569
ca_species4,LMS10,2,428,32298
ca_species4,LMS10,2,429,32394
ca_species4,LMS10,2,430,32372
ca_species4,LMS10,2,431,32412
ca_species4,LMS10,2,432,32502
ca_species4,LMS10,2,433,32493
ca_species4,LMS10,2,434,32622
ca_species4,LMS10,2,435,32714
ca_species4,LMS10,2,436,32668
ca_species4,LMS10,2,437,32360
ca_species4,LMS10,2,438,32329
ca_species4,LMS10,2,439,32393
ca_species4,LMS10,2,440,32479
ca_species4,LMS10,2,441,32520
ca_species4,LMS10,2,442,32575
ca_species4,LMS10,2,443,32543
ca_species4,LMS10,2,444,32394
ca_species4,LMS10,2,445,32446
ca_species4,LMS10,2,446,32476
ca_species4,LMS10,2,447,32544
ca_species4,LMS10,2,448,32572
ca_species4,LMS10,2,449,32276
ca_species4,LMS10,2,450,32346
ca_species4,LMS10,2,451,32312
ca_species4,LMS10,2,452,32264
ca_species4,LMS10,2,453,32326
ca_species4,LMS10,2,454,32435
ca_species4,LMS10,2,455,32480
ca_species4,LMS10,2,456,32444
ca_species4,LMS10,2,457,32334
ca_species4,LMS10,2,458,32375
ca_species4,LMS10,2,459,32514
ca_species4,LMS10,2,460,32558
ca_species4,LMS10,2,461,32559
ca_species4,LMS10,2,462,32404
ca_species4,LMS10,2,463,32303
ca_species4,LMS10,2,464,32368
ca_species4,LMS10,2,465,32329
ca_species4,LMS10,2,466,32301
ca_species4,LMS10,2,467,32308
ca_species4,LMS10,2,468,32405
ca_species4,LMS10,2,469,32356
ca_species4,LMS10,2,470,32298
ca_species4,LMS10,2,471,32326
ca_species4,LMS10,2,472,32415
ca_species4,LMS10,2,473,32349
ca_species4,LMS10,2,474,32338
ca_species4,LMS10,2,475,32524
ca_species4,LMS10,2,476,32646
ca_species4,LMS10,2,477,32406
ca_species4,LMS10,2,478,32386
ca_species4,LMS10,2,479,32534
ca_species4,LMS10,2,480,32612
ca_species4,LMS10,2,481,32615
ca_species4,LMS10,2,482,32622
ca_species4,LMS10,2,483,32619
ca_species4,LMS10,2,484,32598
ca_species4,LMS10,2,485,32645
ca_species4,LMS10,2,486,32531
ca_species4,LMS10,2,487,32597
ca_species4,LMS10,2,488,32490
ca_species4,LMS10,2,489,32450
ca_species4,LMS10,2,490,32443
ca_species4,LMS10,2,491,32440
ca_species4,LMS10,2,492,32381
ca_species4,LMS10,2,493,32433
ca_species4,LMS10,2,494,32452
ca_species4,LMS10,2,495,32466
ca_species4,LMS10,2,496,32311
ca_species4,LMS10,2,497,32380
ca_species4,LMS10,2,498,32540
ca_species4,LMS10,2,499,32798
ca_species4,LMS10,2,500,32660
ca_species4,LMS10,3,1,83237
ca_species4,LMS10,3,2,61755
ca_species4,LMS10,3,3,51486
ca_species4,LMS10,3,4,45878
ca_species4,LMS10,3,5,42441
ca_species4,LMS10,3,6,40024
ca_species4,LMS10,3,7,38709
ca_species4,LMS10,3,8,37372
ca_species4,LMS10,3,9,36445
ca_species4,LMS10,3,10,35755
ca_species4,LMS10,3,11,35212
ca_species4,LMS10,3,12,34698
ca_species4,LMS10,3,13,34227
ca_species4,LMS10,3,14,33843
ca_species4,LMS10,3,15,33686
ca_species4,LMS10,3,16,33498
ca_species4,LMS10,3,17,33351
ca_species4,LMS10,3,18,33214
ca_species4,LMS10,3,19,33145
ca_species4,LMS10,3,20,33170
ca_species4,LMS10,3,21,33039
ca_species4,LMS10,3,22,32872
ca_species4,LMS10,3,23,32940
ca_species4,LMS10,3,24,32803
ca_species4,LMS10,3,25,32833
ca_species4,LMS10,3,26,32700
ca_species4,LMS10,3,27,32550
ca_species4,LMS10,3,28,32605
ca_species4,LMS10,3,29,32689
ca_species4,LMS10,3,30,32526
ca_species4,LMS10,3,31,32657
ca_species4,LMS10,3,32,32635
ca_species4,LMS10,3,33,32607
ca_species4,LMS10,3,34,32659
ca_species4,LMS10,3,35,32615
ca_species4,LMS10,3,36,32639
ca_species4,LMS10,3,37,32546
ca_species4,LMS10,3,38,32542
ca_species4,LMS10,3,39,32542
ca_species4,LMS10,3,40,32501
ca_species4,LMS10,3,41,32500
ca_species4,LMS10,3,42,32549
ca_species4,LMS10,3,43,32750
ca_species4,LMS10,3,44,32695
ca_species4,LMS10,3,45,32689
ca_species4,LMS10,3,46,32528
ca_species4,LMS10,3,47,32511
ca_species4,LMS10,3,48,32530
ca_species4,LMS10,3,49,32410
ca_species4,LMS10,3,50,32722
ca_species4,LMS10,3,51,32768
ca_species4,LMS10,3,52,32733
ca_species4,LMS10,3,53,32744
ca_species4,LMS10,3,54,32573
ca_species4,LMS10,3,55,32438
ca_species4,LMS10,3,56,32430
ca_species4,LMS10,3,57,32381
ca_species4,LMS10,3,58,32598
ca_species4,LMS10,3,59,32661
ca_species4,LMS10,3,60,32589
ca_species4,LMS10,3,61,32424
ca_species4,LMS10,3,62,32306
ca_species4,LMS10,3,63,32246
ca_species4,LMS10,3,64,32339
ca_species4,LMS10,3,65,32321
ca_species4,LMS10,3,66,32285
ca_species4,LMS10,3,67,32398
ca_species4,LMS10,3,68,32383
ca_species4,LMS10,3,69,32506
ca_species4,LMS10,3,70,32393
ca_species4,LMS10,3,71,32089
ca_species4,LMS10,3,72,32204
ca_species4,LMS10,3,73,32213
ca_species4,LMS10,3,74,32303
ca_species4,LMS10,3,75,32104
ca_species4,LMS10,3,76,32167
ca_species4,LMS10,3,77,32182
ca_species4,LMS10,3,78,32238
ca_species4,LMS10,3,79,32498
ca_species4,LMS10,3,80,32406
ca_species4,LMS10,3,81,32260
ca_species4,LMS10,3,82,32434
ca_species4,LMS10,3,83,32510
ca_species4,LMS10,3,84,32470
ca_species4,LMS10,3,85,32762
ca_species4,LMS10,3,86,32778
ca_species4,LMS10,3,87,32752
ca_species4,LMS10,3,88,32641
ca_species4,LMS10,3,89,32455
ca_species4,LMS10,3,90,32446
ca_species4,LMS10,3,91,32515
ca_species4,LMS10,3,92,32622
ca_species4,LMS10,3,93,32582
ca_species4,LMS10,3,94,32645
ca_species4,LMS10,3,95,32635
ca_species4,LMS10,3,96,32803
ca_species4,LMS10,3,97,32695
ca_species4,LMS10,3,98,32753
ca_species4,LMS10,3,99,32786
ca_species4,LMS10,3,100,32892
ca_species4,LMS10,3,101,32771
ca_species4,LMS10,3,102,32520
ca_species4,LMS10,3,103,32575
ca_species4,LMS10,3,104,32608
ca_species4,LMS10,3,105,32672
ca_species4,LMS10,3,106,32393
ca_species4,LMS10,3,107,32486
ca_species4,LMS10,3,108,32392
ca_species4,LMS10,3,109,32295
ca_species4,LMS10,3,110,32560
ca_species4,LMS10,3,111,32568
ca_species4,LMS10,3,112,32686
ca_species4,LMS10,3,113,32812
ca_species4,LMS10,3,114,32825
ca_species4,LMS10,3,115,32775
ca_species4,LMS10,3,116,32692
ca_species4,LMS10,3,117,32632
ca_species4,LMS10,3,118,32435
ca_species4,LMS10,3,119,32343
ca_species4,LMS10,3,120,32531
ca_species4,LMS10,3,121,32492
ca_species4,LMS10,3,122,32747
ca_species4,LMS10,3,123,32541
ca_species4,LMS10,3,124,32551
ca_species4,LMS10,3,125,32474
ca_species4,LMS10,3,126,32357
ca_species4,LMS10,3,127,32426
ca_species4,LMS10,3,128,32418
ca_species4,LMS10,3,129,32465
ca_species4,LMS10,3,130,32377
ca_species4,LMS10,3,131,32571
ca_species4,LMS10,3,132,32575
ca_species4,LMS10,3,133,32467
ca_species4,LMS10,3,134,32537
ca_species4,LMS10,3,135,32462
ca_species4,LMS10,3,136,32511
ca_species4,LMS10,3,137,32664
ca_species4,LMS10,3,138,32542
ca_species4,LMS10,3,139,32496
ca_species4,LMS10,3,140,32365
ca_species4,LMS10,3,141,32448
ca_species4,LMS10,3,142,32414
ca_species4,LMS10,3,143,32383
ca_species4,LMS10,3,144,32378
ca_species4,LMS10,3,145,32314
ca_species4,LMS10,3,146,32316
ca_species4,LMS10,3,147,32452
ca_species4,LMS10,3,148,32450
ca_species4,LMS10,3,149,32452
ca_species4,LMS10,3,150,32373
ca_species4,LMS10,3,151,32433
ca_species4,LMS10,3,152,32451
ca_species4,LMS10,3,153,32350
ca_species4,LMS10,3,154,32368
ca_species4,LMS10,3,155,32305
ca_species4,LMS10,3,156,32357
ca_species4,LMS10,3,157,32316
ca_species4,LMS10,3,158,32316
ca_species4,LMS10,3,159,32348
ca_species4,LMS10,3,160,32472
ca_species4,LMS10,3,161,32486
ca_species4,LMS10,3,162,32439
ca_species4,LMS10,3,163,32488
ca_species4,LMS10,3,164,32462
ca_species4,LMS10,3,165,32331
ca_species4,LMS10,3,166,32367
ca_species4,LMS10,3,167,32364
ca_species4,LMS10,3,168,32497
ca_species4,LMS10,3,169,32485
ca_species4,LMS10,3,170,32437
ca_species4,LMS10,3,171,32536
ca_species4,LMS10,3,172,32501
ca_species4,LMS10,3,173,32430
ca_species4,LMS10,3,174,32400
ca_species4,LMS10,3,175,32385
ca_species4,LMS10,3,176,32522
ca_species4,LMS10,3,177,32609
ca_species4,LMS10,3,178,32449
ca_species4,LMS10,3,179,32490
ca_species4,LMS10,3,180,32677
ca_species4,LMS10,3,181,32746
ca_species4,LMS10,3,182,32709
ca_species4,LMS10,3,183,32423
ca_species4,LMS10,3,184,32484
ca_species4,LMS10,3,185,32605
ca_species4,LMS10,3,186,32746
ca_species4,LMS10,3,187,32522
ca_species4,LMS10,3,188,32588
ca_species4,LMS10,3,189,32452
ca_species4,LMS10,3,190,32509
ca_species4,LMS10,3,191,32586
ca_species4,LMS10,3,192,32304
ca_species4,LMS10,3,193,32462
ca_species4,LMS10,3,194,32440
ca_species4,LMS10,3,195,32374
ca_species4,LMS10,3,196,32218
ca_species4,LMS10,3,197,32291
ca_species4,LMS10,3,198,32343
ca_species4,LMS10,3,199,32568
ca_species4,LMS10,3,200,32615
ca_species4,LMS10,3,201,32627
ca_species4,LMS10,3,202,32874
ca_species4,LMS10,3,203,32802
ca_species4,LMS10,3,204,32404
ca_species4,LMS10,3,205,32509
ca_species4,LMS10,3,206,32546
ca_species4,LMS10,3,207,32578
ca_species4,LMS10,3,208,32687
ca_species4,LMS10,3,209,32601
ca_species4,LMS10,3,210,32508
ca_species4,LMS10,3,211,32601
ca_species4,LMS10,3,212,32752
ca_species4,LMS10,3,213,32562
ca_species4,LMS10,3,214,32525
ca_species4,LMS10,3,215,32611
ca_species4,LMS10,3,216,32487
ca_species4,LMS10,3,217,32436
ca_species4,LMS10,3,218,32500
ca_species4,LMS10,3,219,32508
ca_species4,LMS10,3,220,32471
ca_species4,LMS10,3,221,32458
ca_species4,LMS10,3,222,32393
ca_species4,LMS10,3,223,32444
ca_species4,LMS10,3,224,32452
ca_species4,LMS10,3,225,32668
ca_species4,LMS10,3,226,32660
ca_species4,LMS10,3,227,32650
ca_species4,LMS10,3,228,32648
ca_species4,LMS10,3,229,32701
ca_species4,LMS10,3,230,32750
ca_species4,LMS10,3,231,32785
ca_species4,LMS10,3,232,32831
ca_species4,LMS10,3,233,32771
ca_species4,LMS10,3,234,32644
ca_species4,LMS10,3,235,32696
ca_species4,LMS10,3,236,32751
ca_species4,LMS10,3,237,32736
ca_species4,LMS10,3,238,32635
ca_species4,LMS10,3,239,32588
ca_species4,LMS10,3,240,32456
ca_species4,LMS10,3,241,32414
ca_species4,LMS10,3,242,32583
ca_species4,LMS10,3,243,32556
ca_species4,LMS10,3,244,32446
ca_species4,LMS10,3,245,32554
ca_species4,LMS10,3,246,32649
ca_species4,LMS10,3,247,32811
ca_species4,LMS10,3,248,32659
ca_species4,LMS10,3,249,32681
ca_species4,LMS10,3,250,32748
ca_species4,LMS10,3,251,32647
ca_species4,LMS10,3,252,32508
ca_species4,LMS10,3,253,32600
ca_species4,LMS10,3,254,32500
ca_species4,LMS10,3,255,32392
ca_species4,LMS10,3,256,32386
ca_species4,LMS10,3,257,32449
ca_species4,LMS10,3,258,32298
ca_species4,LMS10,3,259,32445
ca_species4,LMS10,3,260,32395
ca_species4,LMS10,3,261,32550
ca_species4,LMS10,3,262,32645
